record_id,region_index,region_label,corridor_id,corridor_label,source_hub,target_hub,time,day_of_week,hour_of_day,is_weekend,month,demand_index,temp_c,rain_mm,snow_mm,wind_kmh,cloud_cover_pct,visibility_km,incident_count,incident_severity,event_intensity,roadwork_active,school_holiday,transit_disruption_pct,baseline_flow_veh_per_h,observed_flow_veh_per_h,speed_kmh,free_flow_speed_kmh,congestion_level_pct,travel_time_per_10km_min,travel_time_p90_per_10km_min,travel_time_variability_pct
showcase-030123,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-04-15T14:00,Tuesday,14,0,4,1.306,28.97,0.1,0.0,14.36,46.3,16.4,1,0.553,0.0,1,0,22.09,1960,2237,18.07,52.0,65.25,33.2,42.62,28.36
showcase-030124,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-04-15T14:00,Tuesday,14,0,4,1.286,27.79,0.43,0.0,24.76,29.8,14.84,2,0.677,0.0,0,0,25.73,1880,2369,11.63,50.0,76.75,51.61,69.67,35.0
showcase-030125,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-04-15T14:00,Tuesday,14,0,4,1.236,29.22,1.86,0.0,21.38,62.5,14.29,0,0.316,0.0,0,0,6.62,1760,1996,16.76,46.0,63.57,35.81,42.2,17.85
showcase-030126,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-04-15T14:00,Tuesday,14,0,4,1.316,27.79,1.88,0.0,22.75,70.7,14.58,0,0.409,0.0,0,0,9.55,1940,2549,15.97,44.0,63.69,37.56,42.17,12.26
showcase-030127,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-04-15T14:00,Tuesday,14,0,4,1.166,27.23,0.0,0.0,22.18,25.3,14.03,0,0.39,0.0,0,0,4.45,1380,1514,29.59,57.0,48.09,20.28,22.49,10.9
showcase-030128,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-04-15T14:00,Tuesday,14,0,4,1.216,27.8,1.92,0.0,27.68,52.7,12.37,0,0.266,0.0,0,0,8.65,1490,1665,23.97,61.0,60.71,25.04,27.97,11.72
showcase-030129,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-04-15T14:00,Tuesday,14,0,4,1.266,28.44,0.06,0.0,18.72,47.5,15.53,1,0.456,0.0,1,0,19.53,2060,2335,16.76,58.0,71.1,35.79,43.46,21.42
showcase-030130,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-04-15T14:00,Tuesday,14,0,4,1.356,28.01,0.02,0.0,23.25,31.2,15.14,1,0.462,0.0,0,0,14.03,2240,2694,26.73,63.0,57.58,22.45,26.02,15.9
showcase-030131,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-04-15T14:00,Tuesday,14,0,4,1.246,28.3,0.1,0.0,18.59,44.4,14.94,0,0.284,0.0,0,0,10.12,1825,2137,28.51,55.0,48.16,21.04,23.42,11.33
showcase-030132,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-04-15T15:00,Tuesday,15,0,4,1.432,27.88,4.6,0.0,30.8,77.0,11.38,0,0.367,0.0,0,0,5.68,1650,2075,7.5,42.0,82.14,80.0,96.64,20.8
showcase-030133,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-04-15T15:00,Tuesday,15,0,4,1.362,29.03,1.92,0.0,25.46,50.9,14.56,0,0.462,0.0,0,0,5.96,1520,2016,16.51,48.0,65.6,36.34,41.85,15.15
showcase-030134,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-04-15T15:00,Tuesday,15,0,4,1.492,29.27,0.03,0.0,17.24,41.3,14.03,1,0.451,0.0,0,0,17.94,2140,3235,18.67,54.0,65.43,32.14,38.16,18.73
showcase-030135,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-04-15T15:00,Tuesday,15,0,4,1.462,27.84,0.03,0.0,12.02,57.6,15.54,2,0.758,0.0,1,0,37.48,1960,2516,7.5,52.0,85.58,80.0,117.17,46.47
showcase-030136,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-04-15T15:00,Tuesday,15,0,4,1.442,29.49,0.09,0.0,17.17,31.3,15.86,0,0.321,0.0,0,0,7.24,1880,2609,22.27,50.0,55.46,26.94,30.05,11.55
showcase-030137,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-04-15T15:00,Tuesday,15,0,4,1.392,29.41,0.0,0.0,18.64,49.7,15.22,0,0.384,0.0,0,0,4.72,1760,2497,20.55,46.0,55.33,29.2,32.85,12.5
showcase-030138,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-04-15T15:00,Tuesday,15,0,4,1.472,29.17,2.15,0.0,19.34,43.6,13.51,0,0.314,0.0,0,0,7.57,1940,2786,14.64,44.0,66.72,40.98,46.36,13.12
showcase-030139,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-04-15T15:00,Tuesday,15,0,4,1.322,29.23,0.0,0.0,15.25,59.1,14.61,0,0.294,0.0,0,0,11.92,1380,1832,31.01,57.0,45.6,19.35,20.63,6.59
showcase-030140,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-04-15T15:00,Tuesday,15,0,4,1.372,29.39,3.88,0.0,27.56,57.2,11.0,0,0.528,0.0,0,0,7.43,1490,1971,17.68,61.0,71.01,33.94,39.99,17.84
showcase-030141,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-04-15T15:00,Tuesday,15,0,4,1.422,29.22,0.51,0.0,10.49,63.3,13.79,0,0.358,0.0,1,0,18.2,2060,3004,19.22,58.0,66.87,31.22,37.59,20.41
showcase-030142,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-04-15T15:00,Tuesday,15,0,4,1.512,26.58,2.01,0.0,13.18,50.3,13.28,0,0.423,0.0,0,0,6.71,2240,3133,19.16,63.0,69.59,31.32,35.96,14.82
showcase-030143,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-04-15T15:00,Tuesday,15,0,4,1.402,27.4,0.39,0.0,9.86,34.1,16.11,0,0.227,0.0,0,0,5.52,1825,2387,26.58,55.0,51.68,22.58,24.16,6.99
showcase-030144,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-04-15T16:00,Tuesday,16,0,4,1.597,28.59,1.9,0.0,28.35,70.5,12.97,2,0.694,0.0,0,0,25.05,1650,2491,7.5,42.0,82.14,80.0,109.94,37.42
showcase-030145,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-04-15T16:00,Tuesday,16,0,4,1.527,25.98,0.03,0.0,13.66,53.3,14.9,0,0.27,0.0,0,0,4.0,1520,2100,23.15,48.0,51.77,25.92,28.25,8.99
showcase-030146,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-04-15T16:00,Tuesday,16,0,4,1.657,27.52,1.95,0.0,22.11,49.9,13.78,2,0.835,0.0,0,0,33.37,2140,3190,8.16,54.0,84.88,73.51,105.33,43.28
showcase-030147,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-04-15T16:00,Tuesday,16,0,4,1.627,26.26,0.24,0.0,19.32,39.7,14.59,1,0.476,0.0,1,0,27.27,1960,2812,12.93,52.0,75.14,46.42,59.04,27.19
showcase-030148,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-04-15T16:00,Tuesday,16,0,4,1.607,28.63,0.25,0.0,23.77,45.7,14.84,0,0.261,0.0,0,0,4.43,1880,3064,21.49,50.0,57.03,27.92,31.65,13.37
showcase-030149,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-04-15T16:00,Tuesday,16,0,4,1.557,28.24,0.29,0.0,13.87,50.4,14.34,0,0.393,0.0,0,0,10.11,1760,2784,20.5,46.0,55.44,29.27,33.15,13.24
showcase-030150,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-04-15T16:00,Tuesday,16,0,4,1.637,28.28,0.23,0.0,9.43,39.1,15.1,0,0.254,0.0,0,0,9.06,1940,2966,20.53,44.0,53.34,29.23,33.36,14.13
showcase-030151,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-04-15T16:00,Tuesday,16,0,4,1.487,26.4,0.01,0.0,20.86,55.9,14.1,0,0.325,0.0,0,0,6.28,1380,1840,24.99,57.0,56.16,24.01,27.31,13.73
showcase-030152,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-04-15T16:00,Tuesday,16,0,4,1.537,26.81,3.97,0.0,30.29,77.9,10.99,0,0.528,0.0,0,0,8.61,1490,2060,14.51,61.0,76.21,41.35,48.05,16.21
showcase-030153,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-04-15T16:00,Tuesday,16,0,4,1.587,27.83,0.18,0.0,20.33,37.3,15.53,1,0.45,0.0,1,0,21.13,2060,3120,12.29,58.0,78.8,48.81,59.43,21.75
showcase-030154,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-04-15T16:00,Tuesday,16,0,4,1.677,28.34,0.94,0.0,18.39,55.4,13.74,1,0.483,0.0,0,0,16.87,2240,3643,15.32,63.0,75.69,39.18,46.19,17.9
showcase-030155,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-04-15T16:00,Tuesday,16,0,4,1.567,27.05,9.61,0.0,30.81,100.0,6.79,2,1.0,0.0,0,0,35.08,1825,2752,7.5,55.0,86.36,80.0,133.47,66.84
showcase-030156,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-04-15T17:00,Tuesday,17,0,4,1.698,26.94,1.36,0.0,20.4,53.6,14.8,0,0.427,0.0,0,0,7.76,1650,2691,12.42,42.0,70.42,48.3,55.41,14.73
showcase-030157,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-04-15T17:00,Tuesday,17,0,4,1.628,26.99,0.06,0.0,14.52,53.1,14.59,1,0.579,0.0,0,0,12.22,1520,2541,17.59,48.0,63.36,34.12,40.13,17.6
showcase-030158,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-04-15T17:00,Tuesday,17,0,4,1.758,26.22,2.38,0.0,20.98,49.7,14.18,0,0.474,0.0,0,0,6.23,2140,3830,9.13,54.0,83.09,65.71,77.14,17.39
showcase-030159,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-04-15T17:00,Tuesday,17,0,4,1.728,27.37,0.61,0.0,26.78,35.4,15.86,0,0.389,0.0,1,0,13.85,1960,3239,13.21,52.0,74.6,45.42,53.36,17.48
showcase-030160,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-04-15T17:00,Tuesday,17,0,4,1.708,25.35,0.06,0.0,15.78,46.8,14.17,0,0.308,0.0,0,0,8.71,1880,2874,20.2,50.0,59.61,29.71,33.34,12.22
showcase-030161,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-04-15T17:00,Tuesday,17,0,4,1.658,27.88,0.32,0.0,19.91,52.7,14.64,0,0.329,0.0,0,0,9.27,1760,2685,17.64,46.0,61.66,34.02,38.04,11.8
showcase-030162,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-04-15T17:00,Tuesday,17,0,4,1.738,25.1,13.89,0.0,30.36,100.0,1.57,2,1.0,0.0,0,0,34.29,1940,2964,7.5,44.0,82.95,80.0,145.76,82.2
showcase-030163,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-04-15T17:00,Tuesday,17,0,4,1.588,27.52,7.29,0.0,17.83,100.0,7.68,1,0.807,0.0,0,0,16.33,1380,2118,7.94,57.0,86.07,75.56,107.04,41.67
showcase-030164,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-04-15T17:00,Tuesday,17,0,4,1.638,27.75,2.18,0.0,24.79,45.8,12.63,1,0.565,0.0,0,0,14.97,1490,2282,15.19,61.0,75.1,39.5,49.03,24.13
showcase-030165,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-04-15T17:00,Tuesday,17,0,4,1.688,27.52,1.27,0.0,15.61,45.6,13.41,1,0.55,0.0,1,0,25.91,2060,3441,7.5,58.0,87.07,80.0,100.6,25.75
showcase-030166,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-04-15T17:00,Tuesday,17,0,4,1.778,25.36,0.21,0.0,20.49,43.2,13.99,0,0.201,0.0,0,0,8.15,2240,3571,22.82,63.0,63.78,26.3,29.65,12.75
showcase-030167,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-04-15T17:00,Tuesday,17,0,4,1.668,25.18,0.0,0.0,25.7,34.3,14.02,1,0.457,0.0,0,0,15.02,1825,2926,16.91,55.0,69.25,35.48,41.85,17.95
showcase-030168,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-04-15T18:00,Tuesday,18,0,4,1.674,26.77,1.47,0.0,19.48,40.7,13.18,0,0.453,0.0,0,0,10.89,1650,2658,14.22,42.0,66.15,42.2,48.23,14.3
showcase-030169,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-04-15T18:00,Tuesday,18,0,4,1.604,25.94,3.38,0.0,19.1,53.0,12.65,2,0.716,0.0,0,0,28.17,1520,2355,7.5,48.0,84.38,80.0,114.13,42.66
showcase-030170,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-04-15T18:00,Tuesday,18,0,4,1.734,24.82,0.51,0.0,18.94,58.7,15.93,0,0.335,0.0,0,0,10.52,2140,3355,18.84,54.0,65.1,31.84,34.14,7.23
showcase-030171,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-04-15T18:00,Tuesday,18,0,4,1.704,25.5,0.65,0.0,18.41,42.7,14.67,0,0.472,0.0,1,0,17.57,1960,3002,14.02,52.0,73.04,42.79,50.52,18.05
showcase-030172,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-04-15T18:00,Tuesday,18,0,4,1.684,25.24,2.68,0.0,17.96,55.8,14.08,1,0.496,0.0,0,0,16.39,1880,3206,7.5,50.0,85.0,80.0,99.52,24.4
showcase-030173,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-04-15T18:00,Tuesday,18,0,4,1.634,24.55,3.1,0.0,15.09,64.4,11.29,1,0.6,0.0,0,0,16.25,1760,2927,7.5,46.0,83.7,80.0,100.43,25.54
showcase-030174,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-04-15T18:00,Tuesday,18,0,4,1.714,25.72,0.0,0.0,23.52,40.3,16.15,0,0.335,0.0,0,0,4.15,1940,3297,17.4,44.0,60.46,34.49,38.09,10.44
showcase-030175,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-04-15T18:00,Tuesday,18,0,4,1.564,26.26,0.13,0.0,27.09,55.5,14.14,0,0.349,0.0,0,0,8.49,1380,2200,23.21,57.0,59.27,25.85,27.96,8.17
showcase-030176,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-04-15T18:00,Tuesday,18,0,4,1.614,26.87,0.04,0.0,22.44,48.2,16.29,0,0.369,0.0,0,0,6.78,1490,2298,25.61,61.0,58.01,23.42,25.07,7.03
showcase-030177,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-04-15T18:00,Tuesday,18,0,4,1.664,27.14,0.17,0.0,18.16,57.4,14.02,0,0.404,0.0,1,0,13.09,2060,3052,15.13,58.0,73.92,39.66,47.76,20.42
showcase-030178,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-04-15T18:00,Tuesday,18,0,4,1.754,25.39,4.95,0.0,19.09,98.4,10.31,0,0.427,0.0,0,0,9.48,2240,3544,7.5,63.0,88.1,80.0,97.55,21.94
showcase-030179,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-04-15T18:00,Tuesday,18,0,4,1.644,25.4,0.2,0.0,26.68,52.7,14.89,1,0.397,0.0,0,0,15.11,1825,2741,17.57,55.0,68.06,34.15,40.61,18.91
showcase-030180,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-04-15T19:00,Tuesday,19,0,4,1.528,26.05,0.29,0.0,16.8,33.5,15.85,0,0.214,0.0,0,0,11.05,1650,2444,16.46,42.0,60.8,36.45,39.05,7.12
showcase-030181,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-04-15T19:00,Tuesday,19,0,4,1.458,24.17,0.36,0.0,12.04,61.3,15.58,2,0.771,0.0,0,0,25.85,1520,2269,10.0,48.0,79.16,59.98,80.76,34.65
showcase-030182,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-04-15T19:00,Tuesday,19,0,4,1.588,24.82,0.64,0.0,15.35,48.4,14.97,1,0.504,0.0,0,0,12.25,2140,2976,14.54,54.0,73.07,41.26,49.36,19.64
showcase-030183,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-04-15T19:00,Tuesday,19,0,4,1.558,24.7,2.04,0.0,17.2,73.5,13.45,1,0.601,0.0,1,0,21.55,1960,2747,7.5,52.0,85.58,80.0,107.12,33.9
showcase-030184,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-04-15T19:00,Tuesday,19,0,4,1.538,25.18,0.01,0.0,18.64,47.1,15.39,0,0.314,0.0,0,0,10.96,1880,2944,22.55,50.0,54.9,26.61,30.06,12.95
showcase-030185,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-04-15T19:00,Tuesday,19,0,4,1.488,24.36,2.78,0.0,12.52,53.7,11.72,0,0.367,0.0,0,0,11.46,1760,2433,14.48,46.0,68.53,41.45,48.82,17.78
showcase-030186,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-04-15T19:00,Tuesday,19,0,4,1.568,24.76,0.28,0.0,17.19,43.7,15.06,0,0.348,0.0,0,0,9.04,1940,2862,20.4,44.0,53.65,29.42,32.54,10.61
showcase-030187,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-04-15T19:00,Tuesday,19,0,4,1.418,24.16,0.34,0.0,13.55,55.6,15.68,0,0.352,0.0,0,0,7.09,1380,1830,27.34,57.0,52.03,21.94,23.5,7.1
showcase-030188,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-04-15T19:00,Tuesday,19,0,4,1.468,25.7,0.0,0.0,15.74,46.5,14.87,1,0.511,0.0,0,0,18.6,1490,2070,22.88,61.0,62.49,26.22,30.3,15.54
showcase-030189,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-04-15T19:00,Tuesday,19,0,4,1.518,23.69,0.71,0.0,24.96,33.3,15.35,0,0.433,0.0,1,0,15.16,2060,2962,17.45,58.0,69.92,34.39,39.29,14.26
showcase-030190,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-04-15T19:00,Tuesday,19,0,4,1.608,26.01,0.0,0.0,25.95,43.4,16.26,1,0.427,0.0,0,0,10.53,2240,3338,21.87,63.0,65.28,27.43,32.59,18.8
showcase-030191,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-04-15T19:00,Tuesday,19,0,4,1.498,25.92,1.55,0.0,26.86,43.9,13.5,1,0.536,0.0,0,0,18.13,1825,2726,14.56,55.0,73.53,41.21,51.35,24.61
showcase-030192,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-04-15T20:00,Tuesday,20,0,4,1.321,24.73,3.85,0.0,21.01,73.0,10.57,0,0.469,0.0,0,0,10.92,1650,1989,8.54,42.0,79.66,70.23,86.52,23.2
showcase-030193,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-04-15T20:00,Tuesday,20,0,4,1.251,24.6,0.02,0.0,18.04,59.5,15.27,1,0.432,0.0,0,0,11.56,1520,1749,20.23,48.0,57.86,29.66,34.84,17.48
showcase-030194,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-04-15T20:00,Tuesday,20,0,4,1.381,24.31,4.19,0.0,25.5,71.0,11.44,0,0.538,0.0,0,0,4.48,2140,2903,7.5,54.0,86.11,80.0,95.42,19.28
showcase-030195,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-04-15T20:00,Tuesday,20,0,4,1.351,23.63,0.76,0.0,17.43,57.1,13.93,0,0.434,0.0,1,0,13.66,1960,2342,17.32,52.0,66.7,34.65,40.96,18.2
showcase-030196,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-04-15T20:00,Tuesday,20,0,4,1.331,24.72,3.19,0.0,16.67,65.8,12.62,1,0.686,0.0,0,0,18.13,1880,2229,8.36,50.0,83.27,71.74,90.74,26.48
showcase-030197,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-04-15T20:00,Tuesday,20,0,4,1.281,24.67,0.48,0.0,15.49,51.6,14.6,0,0.301,0.0,0,0,9.45,1760,2048,23.04,46.0,49.92,26.04,28.98,11.28
showcase-030198,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-04-15T20:00,Tuesday,20,0,4,1.361,24.52,1.25,0.0,21.04,42.4,13.9,0,0.316,0.0,0,0,9.61,1940,2308,15.69,44.0,64.34,38.24,42.42,10.93
showcase-030199,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-04-15T20:00,Tuesday,20,0,4,1.211,23.77,0.18,0.0,23.79,31.0,14.26,0,0.259,0.0,0,0,9.38,1380,1499,28.86,57.0,49.36,20.79,22.96,10.43
showcase-030200,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-04-15T20:00,Tuesday,20,0,4,1.261,24.27,1.52,0.0,25.42,62.8,13.32,0,0.283,0.0,0,0,7.73,1490,1674,27.4,61.0,55.08,21.9,24.36,11.23
showcase-030201,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-04-15T20:00,Tuesday,20,0,4,1.311,23.92,13.59,0.0,35.19,100.0,2.96,1,1.0,0.0,1,0,28.76,2060,2371,8.03,58.0,86.15,74.68,124.87,67.2
showcase-030202,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-04-15T20:00,Tuesday,20,0,4,1.401,23.05,2.44,0.0,18.37,52.4,12.89,0,0.413,0.0,0,0,7.89,2240,3226,16.66,63.0,73.56,36.02,42.36,17.6
showcase-030203,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-04-15T20:00,Tuesday,20,0,4,1.291,25.04,1.19,0.0,11.59,52.7,12.93,0,0.405,0.0,0,0,7.36,1825,2122,25.55,55.0,53.55,23.48,27.05,15.2
showcase-030204,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-04-15T21:00,Tuesday,21,0,4,1.13,23.43,3.12,0.0,30.46,55.8,13.49,0,0.408,0.0,0,0,7.9,1650,1846,13.86,42.0,66.99,43.28,51.19,18.27
showcase-030205,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-04-15T21:00,Tuesday,21,0,4,1.06,23.68,1.34,0.0,25.2,68.5,13.85,0,0.421,0.0,0,0,5.9,1520,1512,22.3,48.0,53.54,26.9,30.5,13.38
showcase-030206,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-04-15T21:00,Tuesday,21,0,4,1.19,23.22,0.53,0.0,17.52,49.1,13.71,2,0.606,0.0,0,0,22.21,2140,2280,17.82,54.0,66.99,33.66,45.13,34.08
showcase-030207,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-04-15T21:00,Tuesday,21,0,4,1.16,23.96,2.54,0.0,26.69,60.7,11.82,0,0.55,0.0,1,0,17.89,1960,2232,12.1,52.0,76.72,49.57,59.37,19.78
showcase-030208,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-04-15T21:00,Tuesday,21,0,4,1.14,24.65,2.07,0.0,24.62,69.3,13.54,0,0.428,0.0,0,0,5.96,1880,2172,19.84,50.0,60.33,30.25,33.95,12.24
showcase-030209,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-04-15T21:00,Tuesday,21,0,4,1.09,24.18,0.36,0.0,18.49,52.6,15.89,0,0.264,0.0,0,0,10.1,1760,1743,23.46,46.0,49.0,25.57,27.69,8.27
showcase-030210,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-04-15T21:00,Tuesday,21,0,4,1.17,23.62,0.43,0.0,10.84,59.0,14.89,0,0.22,0.0,0,0,10.63,1940,2145,24.39,44.0,44.56,24.6,27.92,13.5
showcase-030211,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-04-15T21:00,Tuesday,21,0,4,1.02,23.96,0.0,0.0,23.24,44.7,15.81,0,0.267,0.0,0,0,4.33,1380,1403,30.59,57.0,46.33,19.61,22.29,13.64
showcase-030212,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-04-15T21:00,Tuesday,21,0,4,1.07,24.07,0.32,0.0,13.8,40.0,15.54,1,0.439,0.0,0,0,10.5,1490,1459,28.62,61.0,53.08,20.96,25.17,20.09
showcase-030213,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-04-15T21:00,Tuesday,21,0,4,1.12,24.2,0.85,0.0,13.04,32.5,13.26,0,0.416,0.0,1,0,16.42,2060,2038,23.27,58.0,59.88,25.79,30.45,18.05
showcase-030214,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-04-15T21:00,Tuesday,21,0,4,1.21,23.3,0.0,0.0,13.26,37.0,15.99,1,0.426,0.0,0,0,10.12,2240,2433,28.05,63.0,55.47,21.39,25.11,17.38
