year,quarter,source_airport,target_airport,distance_miles,passengers,average_fare,primary_carrier,primary_market_share,primary_carrier_fare,low_fare_carrier,low_fare_market_share,low_fare
2021,3,CVG,DCA,430,254,143.45,DL,0.5393,149.51,AA,0.4530,136.29
2021,3,CVG,IAD,430,97,151.57,UA,0.9291,146.88,UA,0.9291,146.88
2021,3,CVG,HOU,886,87,157.85,WN,0.7965,144.63,WN,0.7965,144.63
2021,3,CVG,IAH,886,281,196.82,UA,0.8521,195.47,WN,0.0174,156.25
2021,3,CVG,EWR,626,372,185.43,DL,0.4798,207.53,G4,0.2092,91.21
2021,3,CVG,HPN,626,8,242.67,AA,0.6056,245.53,DL,0.3239,241.94
2021,3,CVG,ISP,626,9,185.12,WN,0.6456,162.63,WN,0.6456,162.63
2021,3,CVG,JFK,626,73,235.89,DL,0.7590,243.44,AA,0.1437,201.83
2021,3,CVG,LGA,626,378,213.12,DL,0.7300,227.33,AA,0.2251,171.96
2021,3,CVG,SWF,626,1,234.74,AA,1.0000,234.74,AA,1.0000,234.74
2021,3,CVG,OAK,2036,36,253.49,WN,0.5582,249.13,F9,0.1313,101.32
2021,3,CVG,SFO,2036,196,306.71,DL,0.4884,330.33,AA,0.1857,278.33
2021,3,CVG,SJC,2036,52,325.06,DL,0.4349,382.39,WN,0.2395,263.83
2021,3,CVG,FLL,948,376,122.20,DL,0.5532,145.93,G4,0.3705,83.96
2021,3,CVG,MIA,948,198,158.51,AA,0.7448,163.73,F9,0.1029,74.28
2021,3,CVG,BUR,1900,26,233.29,WN,0.4083,204.89,WN,0.4083,204.89
2021,3,CVG,LAX,1900,392,248.83,DL,0.5650,278.03,UA,0.1137,231.42
2021,3,CVG,LGB,1900,4,238.94,WN,0.4000,232.48,AA,0.3500,197.75
2021,3,CVG,ONT,1900,52,277.47,AA,0.3896,253.31,WN,0.1312,221.16
2021,3,CVG,SNA,1900,73,289.57,AA,0.4101,288.00,WN,0.1516,238.73
2021,3,CVG,PIE,776,191,80.97,G4,1.0000,80.97,G4,1.0000,80.97
2021,3,CVG,TPA,776,400,132.22,DL,0.6130,149.99,F9,0.1985,83.47
2021,3,SMF,BWI,2395,210,253.69,WN,0.5447,249.55,AA,0.1494,247.42
2021,3,SMF,DCA,2395,123,311.42,AA,0.3793,330.73,WN,0.1733,268.85
2021,3,SMF,IAD,2395,220,346.97,UA,0.8082,353.77,WN,0.0865,285.63
2021,3,PIE,BWI,850,0,102.00,G4,1.0000,102.00,G4,1.0000,102.00
2021,3,TPA,BWI,850,903,150.68,WN,0.8256,157.34,NK,0.1187,78.08
2021,3,TPA,DCA,850,713,159.65,AA,0.5370,171.25,WN,0.4233,139.48
2021,3,TPA,IAD,850,352,179.07,UA,0.9278,177.72,WN,0.0185,149.82
2021,3,MCI,PHX,1044,592,219.06,WN,0.6359,219.19,AA,0.3116,216.98
2021,3,MCI,BWI,967,317,209.16,WN,0.8478,209.35,NK,0.0147,86.74
2021,3,MCI,DCA,967,261,209.80,AA,0.7001,211.02,WN,0.1988,194.43
2021,3,MCI,IAD,967,147,234.51,UA,0.8594,234.09,WN,0.0577,217.17
2021,3,MCI,EWR,1148,151,251.06,UA,0.4476,255.16,AA,0.2270,248.26
2021,3,MCI,HPN,1148,7,257.43,AA,0.4265,265.79,UA,0.1618,225.36
2021,3,MCI,ISP,1148,18,265.09,WN,0.8727,262.74,WN,0.8727,262.74
2021,3,MCI,JFK,1148,19,270.87,DL,0.4916,274.42,DL,0.4916,274.42
2021,3,MCI,LGA,1148,442,243.55,DL,0.6281,263.89,AA,0.2060,203.01
2021,3,MCI,SWF,1148,1,270.80,AA,1.0000,270.80,AA,1.0000,270.80
2021,3,MCI,OAK,1499,198,245.71,WN,0.9037,248.06,NK,0.0358,97.01
2021,3,MCI,SFO,1499,152,259.93,DL,0.2921,246.29,WN,0.2136,223.38
2021,3,MCI,SJC,1499,85,256.81,WN,0.5601,254.60,AA,0.1240,233.41
2021,3,MCI,FLL,1251,263,167.41,WN,0.6656,173.20,NK,0.1480,84.70
2021,3,MCI,MIA,1251,226,171.25,AA,0.6822,169.40,WN,0.2191,156.75
2021,3,MCI,BUR,1363,46,220.16,WN,0.6901,206.78,WN,0.6901,206.78
2021,3,MCI,LAX,1363,667,180.75,WN,0.3333,207.35,NK,0.2308,97.25
2021,3,MCI,LGB,1363,27,193.65,WN,0.8008,167.06,WN,0.8008,167.06
2021,3,MCI,ONT,1363,79,248.34,WN,0.4744,236.33,WN,0.4744,236.33
2021,3,MCI,SNA,1363,213,193.53,WN,0.6341,187.58,WN,0.6341,187.58
2021,3,MCI,PIE,1048,43,80.82,G4,1.0000,80.82,G4,1.0000,80.82
2021,3,MCI,TPA,1048,378,181.96,WN,0.6694,190.75,WN,0.6694,190.75
2021,3,SAT,BWI,1407,354,241.60,WN,0.7848,236.65,WN,0.7848,236.65
2021,3,SAT,DCA,1407,215,242.96,WN,0.3744,219.25,WN,0.3744,219.25
2021,3,SAT,IAD,1407,151,297.42,UA,0.6801,315.96,DL,0.1455,257.45
2021,3,SAT,OAK,1482,67,224.84,WN,0.8498,221.65,WN,0.8498,221.65
2021,3,SAT,SFO,1482,130,260.51,AA,0.3386,265.63,WN,0.2266,223.60
2021,3,SAT,SJC,1482,111,200.09,WN,0.4971,193.23,WN,0.4971,193.23
2021,3,SAT,TPA,972,256,186.40,WN,0.6569,179.43,WN,0.6569,179.43
2021,3,MEM,PHX,1264,187,213.97,AA,0.4293,229.65,WN,0.4026,197.41
2021,3,MEM,BWI,787,119,192.11,WN,0.4885,180.66,WN,0.4885,180.66
2021,3,MEM,DCA,787,183,231.01,AA,0.7650,233.76,DL,0.1318,231.81
2021,3,MEM,IAD,787,32,228.06,DL,0.4144,234.88,WN,0.2466,195.83
2021,3,MEM,EWR,1002,118,254.47,DL,0.4114,279.42,AA,0.3902,236.75
2021,3,MEM,HPN,1002,9,305.14,DL,0.5610,343.78,AA,0.3293,268.29
2021,3,MEM,ISP,1002,3,259.16,AA,0.5200,339.39,F9,0.1600,138.25
2021,3,MEM,JFK,1002,28,283.77,AA,0.4883,253.65,AA,0.4883,253.65
2021,3,MEM,LGA,1002,179,248.98,AA,0.5006,225.31,AA,0.5006,225.31
2021,3,MEM,SWF,1002,0,294.75,AA,1.0000,294.75,AA,1.0000,294.75
2021,3,MEM,FLL,859,193,154.94,G4,0.4969,102.02,G4,0.4969,102.02
2021,3,MEM,MIA,859,188,204.80,AA,0.5736,215.49,WN,0.1546,149.22
2021,3,OMA,AZA,1037,28,81.86,G4,1.0000,81.86,G4,1.0000,81.86
2021,3,OMA,PHX,1037,447,198.09,WN,0.6443,193.85,WN,0.6443,193.85
2021,3,OMA,BWI,1025,61,246.48,WN,0.4053,227.45,WN,0.4053,227.45
2021,3,OMA,DCA,1025,222,202.87,WN,0.7730,188.64,WN,0.7730,188.64
2021,3,OMA,IAD,1025,36,248.19,DL,0.3273,269.10,AA,0.1273,222.96
2021,3,OMA,OAK,1433,54,218.38,WN,0.8219,210.74,WN,0.8219,210.74
2021,3,OMA,SFO,1433,91,269.61,UA,0.2953,334.03,WN,0.2605,222.50
2021,3,OMA,SJC,1433,50,238.24,WN,0.5252,210.68,WN,0.5252,210.68
2021,3,OMA,PIE,1190,41,96.87,G4,1.0000,96.87,G4,1.0000,96.87
2021,3,OMA,TPA,1190,170,183.13,WN,0.5051,167.94,WN,0.5051,167.94
2021,3,MKE,PHX,1460,572,227.23,WN,0.5796,221.85,WN,0.5796,221.85
2021,3,MKE,BWI,641,273,170.00,WN,0.9147,166.08,WN,0.9147,166.08
2021,3,MKE,DCA,641,210,178.11,WN,0.8016,171.34,WN,0.8016,171.34
2021,3,MKE,IAD,641,67,199.20,UA,0.7812,191.70,UA,0.7812,191.70
2021,3,MKE,EWR,777,117,239.20,UA,0.4629,226.89,UA,0.4629,226.89
2021,3,MKE,HPN,777,6,267.68,DL,0.5763,257.17,UA,0.1525,250.74
2021,3,MKE,ISP,777,11,230.63,WN,0.8667,217.75,WN,0.8667,217.75
2021,3,MKE,JFK,777,15,281.33,DL,0.6087,319.31,AA,0.3116,232.60
2021,3,MKE,LGA,777,285,277.27,DL,0.8312,286.44,WN,0.0282,198.51
2021,3,MKE,SWF,777,1,284.22,AA,1.0000,284.22,AA,1.0000,284.22
2021,3,MKE,OAK,1845,57,265.44,WN,0.8585,280.63,NK,0.0841,90.23
2021,3,MKE,SFO,1845,127,306.31,DL,0.2904,330.21,WN,0.2818,281.11
2021,3,MKE,SJC,1845,67,261.04,WN,0.6048,237.73,AA,0.1839,227.83
2021,3,MKE,TPA,1075,282,175.06,WN,0.7822,169.46,F9,0.0358,80.10
2021,3,MSN,EWR,850,78,290.58,UA,0.5732,284.80,AA,0.1060,278.09
2021,3,MSN,HPN,850,6,341.44,AA,0.4630,363.94,DL,0.4259,302.87
2021,3,MSN,ISP,850,1,334.46,AA,1.0000,334.46,AA,1.0000,334.46
2021,3,MSN,JFK,850,12,318.54,DL,0.6147,355.21,AA,0.3119,262.98
2021,3,MSN,LGA,850,88,318.21,DL,0.7457,314.86,DL,0.7457,314.86
2021,3,MSN,SWF,850,0,268.00,AA,1.0000,268.00,AA,1.0000,268.00
2021,3,MSY,PHX,1300,212,230.58,WN,0.4877,223.21,WN,0.4877,223.21
2021,3,MSY,BWI,998,397,169.14,WN,0.7176,178.68,NK,0.1631,99.20
2021,3,MSY,DCA,998,262,220.84,AA,0.7034,220.82,WN,0.1727,195.59
2021,3,MSY,IAD,998,130,226.73,UA,0.8704,226.17,WN,0.0518,212.66
2021,3,MSY,EWR,1218,472,185.59,UA,0.7035,202.21,NK,0.2317,115.17
2021,3,MSY,HPN,1218,8,258.13,DL,0.5676,268.02,AA,0.3514,248.54
2021,3,MSY,ISP,1218,10,206.83,WN,0.9556,209.64,AA,0.0444,146.50
2021,3,MSY,JFK,1218,370,218.39,B6,0.5070,190.90,B6,0.5070,190.90
2021,3,MSY,LGA,1218,249,240.74,DL,0.6217,262.99,WN,0.1909,189.54
2021,3,MSY,SWF,1218,0,309.50,AA,1.0000,309.50,AA,1.0000,309.50
2021,3,MSY,OAK,1911,106,224.86,WN,0.7963,228.87,WN,0.7963,228.87
2021,3,MSY,SFO,1911,172,286.70,UA,0.4048,333.89,WN,0.1526,234.36
2021,3,MSY,SJC,1911,68,255.53,WN,0.4912,232.79,WN,0.4912,232.79
2021,3,MSY,TPA,488,271,137.59,WN,0.6503,140.61,NK,0.2140,88.72
2021,3,MVY,EWR,192,52,165.57,B6,0.9896,164.05,B6,0.9896,164.05
2021,3,MVY,JFK,192,195,169.79,B6,0.7709,170.06,DL,0.2291,168.86
2021,3,MVY,LGA,192,90,161.56,B6,0.8301,156.24,B6,0.8301,156.24
2021,3,SAN,BWI,2295,536,297.75,WN,0.7560,286.68,WN,0.7560,286.68
2021,3,SAN,DCA,2295,334,284.56,AA,0.4424,299.88,WN,0.2274,239.57
2021,3,SAN,IAD,2295,538,346.68,UA,0.9010,349.10,WN,0.0303,270.94
2021,3,SAN,OAK,447,956,159.90,WN,0.9926,160.09,WN,0.9926,160.09
2021,3,SAN,SFO,447,1917,148.94,AS,0.3582,143.84,WN,0.3214,135.65
2021,3,SAN,SJC,447,1664,137.14,WN,0.6724,137.42,AS,0.3241,136.19
2021,3,SAN,TPA,2087,258,262.03,WN,0.3675,238.88,WN,0.3675,238.88
2021,3,ORF,SEA,2437,191,297.99,AA,0.3974,277.54,AA,0.3974,277.54
2021,3,PHF,SEA,2437,16,328.86,AA,1.0000,328.86,AA,1.0000,328.86
2021,3,ORF,MCO,662,374,147.22,WN,0.5078,150.37,F9,0.2028,74.00
2021,3,PHF,MCO,662,16,208.41,AA,0.9932,208.60,AA,0.9932,208.60
2021,3,ORF,PIE,726,23,78.30,G4,1.0000,78.30,G4,1.0000,78.30
2021,3,ORF,TPA,726,146,166.97,AA,0.3894,162.01,UA,0.1690,120.69
2021,3,PHF,TPA,726,14,179.85,AA,1.0000,179.85,AA,1.0000,179.85
2021,3,ORF,SAN,2330,355,288.35,WN,0.4488,246.50,WN,0.4488,246.50
2021,3,PHF,SAN,2330,16,326.95,AA,0.9932,324.88,AA,0.9932,324.88
2021,3,PNS,BWI,846,96,162.53,WN,0.6840,144.01,WN,0.6840,144.01
2021,3,PNS,DCA,846,164,167.52,AA,0.8372,166.19,WN,0.0718,141.83
2021,3,PNS,IAD,846,81,164.63,UA,0.8458,158.00,UA,0.8458,158.00
2021,3,OKC,PHX,833,260,200.12,WN,0.6064,188.22,WN,0.6064,188.22
2021,3,OKC,BWI,1180,79,247.64,WN,0.5220,239.53,WN,0.5220,239.53
2021,3,OKC,DCA,1180,176,225.31,AA,0.5641,234.86,WN,0.3344,195.80
2021,3,OKC,IAD,1180,39,246.53,UA,0.4622,253.61,WN,0.1989,220.68
2021,3,PDX,BWI,2358,184,278.85,WN,0.3719,267.20,WN,0.3719,267.20
2021,3,PDX,DCA,2358,361,264.45,AS,0.7785,253.77,F9,0.0102,129.33
2021,3,PDX,IAD,2358,208,300.22,UA,0.7580,300.68,WN,0.0512,258.16
2021,3,PDX,OAK,569,511,160.22,WN,0.7909,155.44,WN,0.7909,155.44
2021,3,PDX,SFO,569,1112,156.97,AS,0.5776,144.63,AS,0.5776,144.63
2021,3,PDX,SJC,569,672,158.69,AS,0.6518,157.17,AS,0.6518,157.17
2021,3,PDX,TPA,2497,204,260.70,DL,0.2950,278.21,WN,0.1560,245.28
2021,3,PHL,PHX,2075,793,282.28,AA,0.8598,287.49,F9,0.0216,118.58
2021,3,PHL,OAK,2521,74,249.65,WN,0.5492,285.21,NK,0.2188,145.31
2021,3,PHL,SFO,2521,861,344.06,AA,0.6519,357.62,UA,0.2166,337.58
2021,3,PHL,SJC,2521,93,338.86,AA,0.3849,356.60,WN,0.2884,300.60
2021,3,PHL,TPA,920,1151,148.71,AA,0.7621,157.92,F9,0.1406,86.26
2021,3,PSP,OAK,421,210,129.62,WN,0.9979,129.67,WN,0.9979,129.67
2021,3,PSP,SFO,421,311,165.75,AS,0.6300,157.20,AS,0.6300,157.20
2021,3,PSP,SJC,421,4,168.67,WN,0.7568,159.72,WN,0.7568,159.72
2021,3,PWM,BWI,493,265,173.15,WN,0.9918,172.84,WN,0.9918,172.84
2021,3,PWM,DCA,493,205,217.77,AA,0.9512,219.04,DL,0.0350,178.42
2021,3,PWM,IAD,493,147,177.24,UA,0.9867,177.30,UA,0.9867,177.30
2021,3,RDM,OAK,477,4,218.70,AS,0.9714,223.37,AS,0.9714,223.37
2021,3,RDM,SFO,477,195,195.98,UA,0.5781,210.25,AS,0.4079,176.11
2021,3,RDM,SJC,477,11,219.82,AS,0.7255,235.26,DL,0.2549,180.10
2021,3,RDM,BUR,751,10,250.46,AS,0.7579,256.09,UA,0.0947,195.44
2021,3,RDM,LAX,751,189,205.16,UA,0.4830,213.69,AS,0.4744,191.46
2021,3,RDM,LGB,751,1,218.38,AA,0.6250,248.20,DL,0.3750,168.67
2021,3,RDM,ONT,751,20,219.77,AS,0.4317,215.74,UA,0.2077,194.57
2021,3,RDM,SNA,751,53,225.29,AS,0.5938,224.50,UA,0.2103,211.91
2021,3,RDU,BWI,255,236,158.81,WN,0.9480,158.24,WN,0.9480,158.24
2021,3,RDU,DCA,255,167,166.69,AA,0.9955,166.75,AA,0.9955,166.75
2021,3,RDU,IAD,255,108,160.40,UA,0.9848,159.15,UA,0.9848,159.15
2021,3,RDU,OAK,2400,57,252.02,WN,0.7927,248.62,WN,0.7927,248.62
2021,3,RDU,SFO,2400,442,288.85,UA,0.5951,288.56,UA,0.5951,288.56
2021,3,RDU,SJC,2400,78,310.61,WN,0.3587,266.22,WN,0.3587,266.22
2021,3,RDU,TPA,587,466,137.17,DL,0.5712,142.52,WN,0.3210,124.71
2021,3,RNO,BWI,2286,78,318.97,WN,0.6128,288.86,WN,0.6128,288.86
2021,3,RNO,DCA,2286,74,307.64,AA,0.6511,301.48,WN,0.1328,239.67
2021,3,RNO,IAD,2286,48,324.26,UA,0.4531,374.26,WN,0.2380,258.88
2021,3,ROC,BWI,296,77,159.28,WN,1.0000,159.28,WN,1.0000,159.28
2021,3,ROC,DCA,296,70,167.64,AA,0.9599,165.69,AA,0.9599,165.69
2021,3,ROC,IAD,296,41,189.43,UA,0.9789,188.76,UA,0.9789,188.76
2021,3,SLC,BWI,1865,357,260.89,WN,0.4629,238.42,WN,0.4629,238.42
2021,3,SLC,DCA,1865,319,297.74,DL,0.6420,331.01,AA,0.1439,263.77
2021,3,SLC,IAD,1865,214,296.68,DL,0.6266,312.24,WN,0.1344,225.04
2021,3,SLC,OAK,599,493,139.59,WN,0.5624,127.06,WN,0.5624,127.06
2021,3,SLC,SFO,599,658,151.11,DL,0.5839,152.64,AS,0.1303,130.92
2021,3,SLC,SJC,599,354,169.02,DL,0.6891,185.63,WN,0.2866,128.67
2021,3,SLC,TPA,1888,288,235.51,DL,0.6126,260.98,WN,0.1716,187.60
2021,3,SAV,BWI,549,201,147.20,WN,0.7981,143.40,G4,0.0644,98.26
2021,3,SAV,DCA,549,137,157.21,AA,0.9019,151.59,AA,0.9019,151.59
2021,3,SAV,IAD,549,103,162.72,UA,0.9536,160.92,UA,0.9536,160.92
2021,3,SGF,PIE,898,155,87.11,G4,1.0000,87.11,G4,1.0000,87.11
2021,3,SGF,TPA,898,30,262.59,AA,0.6496,259.23,AA,0.6496,259.23
2021,3,SRQ,BWI,880,304,146.80,WN,0.8531,151.32,G4,0.0986,75.71
2021,3,SRQ,DCA,880,128,171.67,AA,0.8147,175.76,DL,0.1041,175.25
2021,3,SRQ,IAD,880,92,176.86,UA,0.8550,178.89,WN,0.0248,89.15
2021,3,SYR,PIE,1111,146,110.82,G4,1.0000,110.82,G4,1.0000,110.82
2021,3,SYR,TPA,1111,86,242.50,AA,0.5532,225.77,UA,0.1873,213.38
2021,3,TYS,EWR,684,141,157.00,G4,0.6184,98.66,G4,0.6184,98.66
2021,3,TYS,HPN,684,10,305.22,AA,0.7053,297.32,AA,0.7053,297.32
2021,3,TYS,ISP,684,3,265.25,AA,1.0000,265.25,AA,1.0000,265.25
2021,3,TYS,JFK,684,17,293.32,DL,0.4875,312.23,AA,0.4812,266.51
2021,3,TYS,LGA,684,69,276.37,DL,0.5008,286.02,AA,0.4406,261.27
2021,3,TYS,SWF,684,0,315.00,AA,1.0000,315.00,AA,1.0000,315.00
2021,3,TYS,FLL,724,160,117.43,G4,0.8171,88.52,G4,0.8171,88.52
2021,3,TYS,MIA,724,61,199.82,AA,0.7554,175.85,AA,0.7554,175.85
2021,3,TYS,PIE,550,173,76.31,G4,1.0000,76.31,G4,1.0000,76.31
2021,3,TYS,TPA,550,55,256.20,DL,0.6409,275.74,AA,0.3413,222.56
2021,4,ABQ,DAL,580,279,172.87,WN,0.9992,172.87,WN,0.9992,172.87
2021,4,ABQ,DFW,580,293,176.70,AA,0.9785,176.37,AA,0.9785,176.37
2021,4,ABQ,PHX,328,475,167.75,WN,0.6208,170.21,AA,0.3789,163.60
2021,4,ABQ,BWI,1670,157,256.10,WN,0.6964,255.48,WN,0.6964,255.48
2021,4,ABQ,DCA,1670,156,290.30,AA,0.3862,304.81,WN,0.3380,250.90
2021,4,ABQ,IAD,1670,61,303.94,UA,0.4654,332.53,WN,0.1741,231.91
2021,4,ABQ,MDW,1121,98,222.15,WN,0.9922,221.66,WN,0.9922,221.66
2021,4,ABQ,ORD,1121,214,245.41,AA,0.6063,237.12,AA,0.6063,237.12
2021,4,ABQ,HOU,759,169,196.26,WN,0.9731,195.87,WN,0.9731,195.87
2021,4,ABQ,IAH,759,163,212.11,UA,0.8651,212.11,WN,0.0681,206.88
2021,4,ABQ,EWR,1861,74,309.52,AA,0.4449,276.87,AA,0.4449,276.87
2021,4,ABQ,HPN,1861,7,240.68,DL,0.5625,265.21,AA,0.2812,205.44
2021,4,ABQ,ISP,1861,3,218.07,WN,0.9000,210.56,WN,0.9000,210.56
2021,4,ABQ,JFK,1861,191,225.39,B6,0.8766,220.83,B6,0.8766,220.83
2021,4,ABQ,LGA,1861,133,260.85,AA,0.5045,245.68,WN,0.2229,223.20
2021,4,ABQ,OAK,896,203,210.94,WN,0.9496,207.06,WN,0.9496,207.06
2021,4,ABQ,SFO,896,184,237.21,UA,0.6397,247.24,WN,0.1415,213.45
2021,4,ABQ,SJC,896,75,224.85,WN,0.6372,213.13,WN,0.6372,213.13
2021,4,ABQ,BUR,677,38,205.95,WN,0.6997,202.74,WN,0.6997,202.74
2021,4,ABQ,LAX,677,620,177.27,WN,0.3462,164.99,WN,0.3462,164.99
2021,4,ABQ,LGB,677,19,192.99,WN,0.6628,189.67,WN,0.6628,189.67
2021,4,ABQ,ONT,677,55,209.53,WN,0.6850,201.87,WN,0.6850,201.87
2021,4,ABQ,SNA,677,75,213.42,WN,0.6975,212.42,AA,0.2547,206.10
2021,4,COS,DAL,602,197,138.50,WN,0.9994,138.48,WN,0.9994,138.48
2021,4,COS,DFW,602,276,160.16,AA,0.9792,159.08,AA,0.9792,159.08
2021,4,COS,PHX,551,342,134.29,WN,0.8554,134.51,F9,0.0922,84.27
2021,4,COS,BWI,1503,58,253.47,WN,0.5929,237.13,WN,0.5929,237.13
2021,4,COS,DCA,1503,69,232.29,AA,0.4577,228.25,WN,0.2712,203.09
2021,4,COS,IAD,1503,56,269.97,UA,0.6199,303.31,WN,0.2573,211.17
2021,4,COS,BUR,833,31,187.12,WN,0.7553,170.76,WN,0.7553,170.76
2021,4,COS,LAX,833,104,207.86,UA,0.6660,218.99,WN,0.2529,172.10
2021,4,COS,LGB,833,23,128.93,WN,0.9352,122.05,WN,0.9352,122.05
2021,4,COS,ONT,833,49,177.36,WN,0.7121,157.66,WN,0.7121,157.66
2021,4,COS,SNA,833,55,190.58,WN,0.6515,171.45,WN,0.6515,171.45
2021,4,DAL,PIT,1067,127,216.84,WN,0.9727,215.16,WN,0.9727,215.16
2021,4,DFW,PIT,1067,449,245.03,AA,0.9257,245.04,UA,0.0196,227.80
2021,4,DAL,DEN,651,1086,149.53,WN,0.9988,149.52,WN,0.9988,149.52
2021,4,DFW,DEN,651,1773,155.33,AA,0.6115,163.90,UA,0.2810,160.94
2021,4,DAL,TUS,824,20,218.17,WN,0.9947,217.69,WN,0.9947,217.69
2021,4,DFW,TUS,824,256,248.67,AA,0.9647,249.29,UA,0.0178,204.31
2021,4,DAL,PHX,879,978,177.85,WN,0.9986,177.75,WN,0.9986,177.75
2021,4,DFW,PHX,879,1395,208.40,AA,0.8771,220.01,F9,0.0351,88.43
2021,4,DAL,BDL,1471,34,246.58,WN,0.8861,246.58,WN,0.8861,246.58
2021,4,DFW,BDL,1471,245,278.42,AA,0.8621,278.35,UA,0.0288,268.92
2021,4,DAL,SEA,1670,307,214.10,AS,0.7247,211.16,AS,0.7247,211.16
2021,4,DFW,SEA,1670,1185,233.36,AA,0.5363,240.87,AS,0.3887,226.96
2021,4,DAL,ELP,562,421,168.27,WN,0.9997,168.28,WN,0.9997,168.28
2021,4,DFW,ELP,562,416,168.00,AA,0.9908,167.12,AA,0.9908,167.12
2021,4,DAL,BNA,631,623,166.99,WN,0.9920,166.51,WN,0.9920,166.51
2021,4,DFW,BNA,631,763,174.49,AA,0.9462,175.76,F9,0.0249,76.27
2021,4,DAL,BWI,1217,605,185.20,WN,0.9844,185.31,DL,0.0135,182.39
2021,4,DAL,DCA,1217,502,185.80,WN,0.9898,185.31,WN,0.9898,185.31
2021,4,DAL,IAD,1217,16,226.86,WN,0.7823,207.00,WN,0.7823,207.00
2021,4,DFW,BWI,1217,658,184.20,AA,0.7130,206.06,NK,0.2201,108.85
2021,4,DFW,DCA,1217,957,243.81,AA,0.9658,243.57,AA,0.9658,243.57
2021,4,DFW,IAD,1217,453,226.66,UA,0.5608,227.85,AA,0.4085,222.79
2021,4,DAL,STL,550,485,175.11,WN,0.9933,174.71,WN,0.9933,174.71
2021,4,DFW,STL,550,509,178.27,AA,0.9741,176.92,AA,0.9741,176.92
2021,4,DAL,JAX,918,56,205.82,WN,0.8713,200.58,WN,0.8713,200.58
2021,4,DFW,JAX,918,453,223.72,AA,0.9316,220.69,AA,0.9316,220.69
2021,4,DAL,DTW,986,69,158.42,WN,0.9493,151.10,WN,0.9493,151.10
2021,4,DFW,DTW,986,1151,184.18,DL,0.5496,196.13,AA,0.4077,172.99
2021,4,DAL,DSM,624,11,183.40,WN,0.9901,181.87,WN,0.9901,181.87
2021,4,DFW,DSM,624,187,227.95,AA,0.8906,234.07,UA,0.0716,178.41
2021,4,DAL,HOU,247,725,154.54,WN,0.9981,154.53,WN,0.9981,154.53
2021,4,DAL,IAH,247,166,122.81,WN,1.0000,122.81,WN,1.0000,122.81
2021,4,DFW,HOU,247,154,147.32,AA,0.9732,147.74,AA,0.9732,147.74
2021,4,DFW,IAH,247,637,140.26,UA,0.5063,141.36,AA,0.4920,139.07
2021,4,DAL,MCO,985,780,185.60,WN,0.9861,184.31,WN,0.9861,184.31
2021,4,DFW,MCO,985,1651,197.81,AA,0.7608,219.86,NK,0.1508,108.60
2021,4,DAL,ECP,685,127,179.41,WN,0.9794,177.76,WN,0.9794,177.76
2021,4,DFW,ECP,685,86,205.41,AA,0.8868,205.15,AA,0.8868,205.15
2021,4,DAL,VPS,641,71,167.52,WN,0.9800,166.83,WN,0.9800,166.83
2021,4,DFW,VPS,641,149,201.61,AA,0.9430,201.17,AA,0.9430,201.17
2021,4,DAL,FAT,1325,29,231.59,WN,0.9483,233.54,AS,0.0480,201.45
2021,4,DFW,FAT,1325,202,255.61,AA,0.8937,259.17,F9,0.0102,108.26
2021,4,DAL,MSP,853,102,139.34,WN,0.9787,136.60,WN,0.9787,136.60
2021,4,DFW,MSP,853,1258,154.78,DL,0.5010,163.54,AA,0.4324,151.76
2021,4,DAL,EWR,1428,5,200.45,DL,1.0000,200.45,DL,1.0000,200.45
2021,4,DAL,HPN,1428,2,252.40,DL,0.9500,246.85,DL,0.9500,246.85
2021,4,DAL,ISP,1428,16,167.82,WN,1.0000,167.82,WN,1.0000,167.82
2021,4,DAL,JFK,1428,2,216.50,DL,0.9375,215.40,DL,0.9375,215.40
2021,4,DAL,LGA,1428,496,160.99,WN,0.9838,160.63,WN,0.9838,160.63
2021,4,DFW,EWR,1428,1490,180.71,UA,0.5502,174.20,UA,0.5502,174.20
2021,4,DFW,HPN,1428,20,214.23,AA,0.6865,210.37,AA,0.6865,210.37
2021,4,DFW,ISP,1428,6,299.98,AA,0.9310,310.63,F9,0.0345,98.00
2021,4,DFW,JFK,1428,707,162.23,AA,0.3622,169.30,B6,0.2900,136.34
2021,4,DFW,LGA,1428,2431,182.63,AA,0.6387,194.78,DL,0.2387,177.59
2021,4,DAL,RSW,1017,109,189.10,WN,0.9620,184.70,WN,0.9620,184.70
2021,4,DFW,RSW,1017,363,225.09,AA,0.9464,223.82,UA,0.0222,220.76
2021,4,DAL,GSP,862,33,202.47,WN,0.7687,193.24,WN,0.7687,193.24
2021,4,DFW,GSP,862,196,234.06,AA,0.8876,232.10,UA,0.0105,211.01
2021,4,DAL,GRR,931,30,213.69,WN,0.8885,206.21,WN,0.8885,206.21
2021,4,DFW,GRR,931,198,262.51,AA,0.7272,268.67,DL,0.2151,254.33
2021,4,DAL,GSO,999,5,261.97,DL,1.0000,261.97,DL,1.0000,261.97
2021,4,DFW,GSO,999,174,244.22,AA,0.9132,243.73,AA,0.9132,243.73
2021,4,DAL,LAS,1067,902,199.84,WN,0.9974,199.78,WN,0.9974,199.78
2021,4,DFW,LAS,1067,2010,199.92,AA,0.6649,240.90,NK,0.1852,105.14
2021,4,DAL,IND,761,198,198.13,WN,0.9725,195.47,WN,0.9725,195.47
